id,name,slug,sku,price,currency,on_sale,in_stock,permalink,image,categories
3885,Ades Ogi powder(yellow)-500g,ades-ogi-powderyellow-500g,SVA-1686158160813,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/ades-ogi-powderyellow-500g/,https://fremu.co.uk/wp-content/uploads/2023/10/Ades-Ogi-Yellow-Powder-500g-1.png,Category: Flour &amp; Gari
3993,Whole Egusi -80g,whole-egusi-80g,SVA-1690811673542,1.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/whole-egusi-80g/,https://fremu.co.uk/wp-content/uploads/2023/10/Screenshot_2021-02-04_at_23.21.42__54862_39aa8224-f464-4543-87a0-6fb3d29454e6_800x.webp,Category: Flour &amp; Gari
3786,White Gari &#8211; 5kg,white-gari-5kg,SVA-1685721096279,8.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/white-gari-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/6876B5AF-BD4D-4F07-9CF4-08DAD46F85FA-450x450-1.png,Category: Flour &amp; Gari
3875,TRS &#8211; Coarse semolina -1.5kg,trs-coarse-semolina-1-5kg,SVA-1686073331717,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/trs-coarse-semolina-1-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/TRS-500g-Grobkoerniger-Griess-991543.png,Category: Flour &amp; Gari
3785,White Gari &#8211; 2kg,white-gari-2kg,SVA-1685721044433,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/white-gari-2kg/,https://fremu.co.uk/wp-content/uploads/2023/10/6876B5AF-BD4D-4F07-9CF4-08DAD46F85FA-450x450-2.png,Category: Flour &amp; Gari
4009,Tropiway Plantain fufu &#8211; 680g,tropiway-plantain-fufu-680g,SVA-1690894235694,6.29,GBP,FALSE,TRUE,https://fremu.co.uk/product/tropiway-plantain-fufu-680g/,https://fremu.co.uk/wp-content/uploads/2023/10/8-1.png,Category: Flour &amp; Gari
3781,Ijebu Gari &#8211; 2kg,ijebu-gari-2kg,SVA-1685720797735,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/ijebu-gari-2kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Ijebu-Gari-2kg-1.png,Category: Flour &amp; Gari
4008,HoneyWell Semolina &#8211; 1.8kg,honeywell-semolina-1-8kg,SVA-1690894061256,5.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/honeywell-semolina-1-8kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Honeywell-Semolina-1.8kg-1.png,Category: Flour &amp; Gari
3754,Tropicway &#8211; CocoYam Fufu &#8211; 680g,tropicway-cocoyam-fufu-680g,SVA-1685717790134,3.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/tropicway-cocoyam-fufu-680g/,https://fremu.co.uk/wp-content/uploads/2023/10/download-3.png,Category: Flour &amp; Gari
3758,The Gourmet Chef &#8211; Pound &#8216;Ol Iyan &#8211; 4kg,the-gourmet-chef-pound-ol-iyan-4kg,SVA-1685718138139,16.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/the-gourmet-chef-pound-ol-iyan-4kg/,https://fremu.co.uk/wp-content/uploads/2023/10/35-372-0-691-wide-1.png,Category: Flour &amp; Gari
3981,Olu olu poundo iyan 4kg,olu-olu-poundo-iyan-8kg,SVA-1689013513873,16.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/olu-olu-poundo-iyan-8kg/,https://fremu.co.uk/wp-content/uploads/2023/10/poundo-iyan-size-8kg-42-p.png,Category: Flour &amp; Gari
4027,Heera Semolina fine-1.5kg,heera-semolina-fine-1-5kg,SVA-1691055171140,3.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/heera-semolina-fine-1-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Heera-Semolina-fine-1.5kg-1.png,Category: Flour &amp; Gari
3666,Home taste Hausa Koko -500g,home-taste-hausa-koko-500g,SVA-1685546108112,4.89,GBP,FALSE,FALSE,https://fremu.co.uk/product/home-taste-hausa-koko-500g/,https://fremu.co.uk/wp-content/uploads/2023/10/Home-taste-Hausa-Koko-500g-1.png,Category: Flour &amp; Gari
3992,Ground Ogbono &#8211; 70g,ground-ogbono,SVA-1690810116483,1.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/ground-ogbono/,https://fremu.co.uk/wp-content/uploads/2023/10/Ades-Ground-Ogbono-70g-1-1.png,Category: Flour &amp; Gari
3983,Olu Olu Pounded yam-1.8kg,olu-olu-pounded-yam-1-8kg,SVA-1689247599368,13.59,GBP,FALSE,TRUE,https://fremu.co.uk/product/olu-olu-pounded-yam-1-8kg/,https://fremu.co.uk/wp-content/uploads/2023/10/TWqQOPPDoGuwym6vJVEFiy54u7CYWliRjgRJVj20.png,Category: Flour &amp; Gari
3888,Oat Fufu(oat flour)- 4kg,oat-fufuoat-flour-4kg,SVA-1686163802735,11.89,GBP,FALSE,FALSE,https://fremu.co.uk/product/oat-fufuoat-flour-4kg/,https://fremu.co.uk/wp-content/uploads/2023/10/img_9954.png,Category: Flour &amp; Gari
3874,Supreme &#8211; semolina fine &#8211; 5kg,supreme-semolina-fine-5kg,SVA-1686072934200,10.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/supreme-semolina-fine-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/bN9Ydff5B3e8tPgtSrAzrdE3rkMPzamxq7xtNyCc.png,Category: Flour &amp; Gari
3954,Numa Power &#8211; Fine maize flour &#8211; 2kg,numa-power-fine-maize-flour-2kg-2,SVA-1687875301084,8.59,GBP,FALSE,FALSE,https://fremu.co.uk/product/numa-power-fine-maize-flour-2kg-2/,https://fremu.co.uk/wp-content/uploads/2023/10/cefb0a_28a4553bcf1048ad9e5d1cbb22654e31mv2.webp,Category: Flour &amp; Gari
3800,Numa &#8211; Karo &#8211; 2kg,numa-karo-2kg,SVA-1685722539744,8.59,GBP,FALSE,TRUE,https://fremu.co.uk/product/numa-karo-2kg/,https://fremu.co.uk/wp-content/uploads/2023/10/26d0a0668a3d42e26dfd09af5d88ef5a.png,Category: Flour &amp; Gari
3798,Numa &#8211; Bushera,numa-bushera,SVA-1685722447936,8.59,GBP,FALSE,FALSE,https://fremu.co.uk/product/numa-bushera/,https://fremu.co.uk/wp-content/uploads/2023/10/NumaBusheraPureMilletFlour1kg.webp,Category: Flour &amp; Gari
3774,IWISA &#8211; Super maize meal -5kg,iwisa-super-maize-meal,SVA-1685720080120,8.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/iwisa-super-maize-meal/,https://fremu.co.uk/wp-content/uploads/2023/10/IWISA-Super-maize-meal-5kg-1.png,Category: Flour &amp; Gari
3978,Nigerian taste &#8211; Poundo iyan &#8211; 1.5kg,nigerian-taste-poundo-iyan-1-5kg,SVA-1689003501942,6.29,GBP,FALSE,FALSE,https://fremu.co.uk/product/nigerian-taste-poundo-iyan-1-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/nigeria-taste-poundo-iyan-pounded-yam-1.5kg-1248-p-1.png,Category: Flour &amp; Gari
3977,Nigeria taste Wheat Flour &#8211; 1kg,nigeria-taste-wheat-flour-1kg,SVA-1689002795384,3.89,GBP,FALSE,FALSE,https://fremu.co.uk/product/nigeria-taste-wheat-flour-1kg/,https://fremu.co.uk/wp-content/uploads/2023/10/jumbo-midlands-uk-birmingham-african-food-nigeria-taste-flour-and-others-NTWF001.png,Category: Flour &amp; Gari
3887,Golden Penny Semovita-2KG,golden-penny-semovita-2kg,SVA-1686158672426,5.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/golden-penny-semovita-2kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Golden-Penny-Semovita-2KG-1.png,Category: Flour &amp; Gari
3750,Iwisa &#8211; Instant Maize Porridge &#8211; 1kg,iwisa-instant-maize-porridge-1kg,SVA-1685717562876,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/iwisa-instant-maize-porridge-1kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Iwisa-Instant-Porridge-Original-1kg-1.png,Category: Flour &amp; Gari
3982,Golden Penny Semovita- 5Kg,golden-penny-semovita-5kg,SVA-1689179764408,13.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/golden-penny-semovita-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Golden-Penny-Semovita-5kg-1.png,Category: Flour &amp; Gari
3906,Mamas pride &#8211; Corn dough &#8211; 2kg,mamas-pride-corn-dough-2kg,SVA-1686327589650,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mamas-pride-corn-dough-2kg/,https://fremu.co.uk/wp-content/uploads/2023/10/mamas-pride-corn-dough-1kg-9003766-1600.png,Category: Flour &amp; Gari
3976,Ghana taste &#8211; kokonte &#8211; 1kg,ghana-taste-kokonte-1kg,SVA-1689002616707,3.89,GBP,FALSE,FALSE,https://fremu.co.uk/product/ghana-taste-kokonte-1kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Ghana-taste-kokonte-1kg-1.png,Category: Flour &amp; Gari
3929,Mamas pride &#8211; banku mix dough &#8211; efie eduane &#8211; 1kg,mamas-pride-banku-mix-dough-efie-eduane-1kg,SVA-1686336199562,2.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/mamas-pride-banku-mix-dough-efie-eduane-1kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Banku-Mix-Dough.png,Category: Flour &amp; Gari
3902,Mama Pride Cassava flour,mama-pride-cassava-flour,SVA-1686326194981,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mama-pride-cassava-flour/,https://fremu.co.uk/wp-content/uploads/2023/10/13785.png,Category: Flour &amp; Gari
3766,Nestle &#8211; Honey Cerelac &#8211; 1kg,nestle-cerelac-1kg,SVA-1685719322723,10.89,GBP,FALSE,TRUE,https://fremu.co.uk/product/nestle-cerelac-1kg/,https://fremu.co.uk/wp-content/uploads/2023/10/CERELAC-HONEY-12M-1KG-1.png,Category: Cupboard Food
3762,Mama Pride &#8211; Pounded Yam &#8211; 1.5kg,mama-pride-pounded-yam-1-5kg,SVA-1685718358840,6.29,GBP,FALSE,TRUE,https://fremu.co.uk/product/mama-pride-pounded-yam-1-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/3473_4.png,Category: Flour &amp; Gari
3759,Mama Pride &#8211; Pounded Yam &#8211; 4kg,mama-pride-pounded-yam-4kg,SVA-1685718198174,14.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mama-pride-pounded-yam-4kg/,https://fremu.co.uk/wp-content/uploads/2023/10/pnded.png,Category: Flour &amp; Gari
3770,Nestle &#8211; Nido &#8211; 2.5kg,nestle-nido-2-5kg,SVA-1685719708954,26.89,GBP,FALSE,TRUE,https://fremu.co.uk/product/nestle-nido-2-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/NIDO-MILK-2.5KG-1.png,Category: Cupboard Food
3957,Mama pride &#8211; plantain fufu &#8216;Efie Eduane&#8217; &#8211; 680g,mama-pride-plantain-fufu-efie-eduane-680g,SVA-1688135711365,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mama-pride-plantain-fufu-efie-eduane-680g/,https://fremu.co.uk/wp-content/uploads/2023/10/3485_4-1.png,Category: Flour &amp; Gari
3748,Nestle &#8211; Nido &#8211; 400g,nestle-nido-400g-2,SVA-1685717386483,6.29,GBP,FALSE,TRUE,https://fremu.co.uk/product/nestle-nido-400g-2/,https://fremu.co.uk/wp-content/uploads/2023/10/NIDO-MILK-400g-1.png,Category: Cupboard Food
3794,Mama pride &#8211; Plantain fufu &#8211; 4kg,mama-pride-plantain-fufu-4kg,SVA-1685721849447,16.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mama-pride-plantain-fufu-4kg/,https://fremu.co.uk/wp-content/uploads/2023/10/71VYiyrKXmL._AC_UL600_SR600600_.png,Category: Flour &amp; Gari
3765,Nestle &#8211; Nido &#8211; 900g,nestle-nido-900g-2,SVA-1685719203750,11.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/nestle-nido-900g-2/,https://fremu.co.uk/wp-content/uploads/2023/10/Nido-Milk-Nestle-900g-1.png,Category: Cupboard Food
3958,Mama pride &#8211; cocoyam fufu instant mix &#8216; Efie Eduane&#8217;  &#8211; 680g,mama-pride-cocoyam-fufu-instant-mix-efie-eduane-680g,SVA-1688135972630,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mama-pride-cocoyam-fufu-instant-mix-efie-eduane-680g/,https://fremu.co.uk/wp-content/uploads/2023/10/3486_4.png,Category: Flour &amp; Gari
3918,Nestle carnation &#8211; 410g,nestle-carnation-410g,SVA-1686332291809,1.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/nestle-carnation-410g/,https://fremu.co.uk/wp-content/uploads/2023/10/Carnation-Evaporated-Milk-410g-1.png,Category: Cupboard Food
3974,Nestle Cerelac &#8211; Honey &#038; wheat &#8211; 400g,nestle-cerelac-honey-wheat-400g-2,SVA-1688999235645,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/nestle-cerelac-honey-wheat-400g-2/,https://fremu.co.uk/wp-content/uploads/2023/10/Nestle-Cerelac-Honey-wheat-400g-1.png,Category: Cupboard Food
3975,Nestle cerelac &#8211; Mixed fruit &#038; Wheat &#8211; 400g,nestle-cerelac-mixed-fruit-wheat-400g,SVA-1688999471261,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/nestle-cerelac-mixed-fruit-wheat-400g/,https://fremu.co.uk/wp-content/uploads/2023/10/Nestle-cerelac-Mixed-fruit-Wheat-400g-1.png,Category: Cupboard Food
3925,Nestle golden morn &#8211; maize &#038; soya protein &#8211; 400g,nestle-golden-morn-maize-soya-protein-400g,SVA-1686334470311,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/nestle-golden-morn-maize-soya-protein-400g/,https://fremu.co.uk/wp-content/uploads/2023/10/Nestle-golden-morn-maize-soya-protein-400g-1.png,Category: Cupboard Food
3777,Iwisa &#8211; super maize meal &#8211; 2kg,iwisa-super-maize-meal-2kg,SVA-1685720377693,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/iwisa-super-maize-meal-2kg/,https://fremu.co.uk/wp-content/uploads/2023/10/IX2A2090.png,Category: Flour &amp; Gari
3782,Ijebu Gari &#8211; 5kg,ijebu-gari-5kg,SVA-1685720834528,8.29,GBP,FALSE,TRUE,https://fremu.co.uk/product/ijebu-gari-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/4289562E-B597-4D62-9D81-F6BD9AB1972E.png,Category: Flour &amp; Gari
3775,Iwisa &#8211; Super maize meal &#8211; 10kg,iwisa-super-maize-meal-10kg,SVA-1685720185291,14.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/iwisa-super-maize-meal-10kg/,https://fremu.co.uk/wp-content/uploads/2023/10/IWISA-1.png,Category: Flour &amp; Gari
3805,Elephant ATTA &#8211; Medium chapatti flour &#8211; 5kg,elephant-atta-medium-chapatti-flour-5kg,SVA-1685722915248,7.29,GBP,FALSE,FALSE,https://fremu.co.uk/product/elephant-atta-medium-chapatti-flour-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/ElephantAttaMedium5kg-scaled.webp,Category: Flour &amp; Gari
3979,Ayoola &#8211; pounded yam &#8211; 4Kg,ayoola-pounded-yam-4kg,SVA-1689007413621,16.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/ayoola-pounded-yam-4kg/,https://fremu.co.uk/wp-content/uploads/2023/10/pounded-yam-1.png,Category: Flour &amp; Gari
3809,AFP &#8211; FUFU Flakes-5kg,afp-fufu-flakes-5kg,SVA-1685723241648,25.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/afp-fufu-flakes-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/DSC00092.png,Category: Flour &amp; Gari
3661,Tropical Sun Aromatic -90g,tropical-sun-aromat-200g,SVA-1685545516779,1.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/tropical-sun-aromat-200g/,https://fremu.co.uk/wp-content/uploads/2023/10/Tropical-Sun-Aromatic-90g-1.png,Category: Spices &amp; Seasonings
3881,Ades Ground Egusi-100g,ades-ground-egusi-100g,SVA-1686154042040,1.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/ades-ground-egusi-100g/,https://fremu.co.uk/wp-content/uploads/2023/10/ground_egusi_027_100g_1_1-1.png,Category: Flour &amp; Gari
3741,Mama Pride &#8211; whole Bird&#8217;s Eye Chilli Pepper &#8211; 80g,mama-pride-whole-birds-eye-chilli-pepper-80g,SVA-1685716685647,1.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/mama-pride-whole-birds-eye-chilli-pepper-80g/,https://fremu.co.uk/wp-content/uploads/2023/10/Mama-Pride-whole-Birds-Eye-Chilli-Pepper-80g-1.png,Category: Spices &amp; Seasonings
3917,Unifresh &#8211; palm soup concentrate sauce graine &#8211; 800g,unifresh-palm-soup-concentrate-sauce-graine-800g,SVA-1686331476659,4.59,GBP,FALSE,TRUE,https://fremu.co.uk/product/unifresh-palm-soup-concentrate-sauce-graine-800g/,https://fremu.co.uk/wp-content/uploads/2023/10/unifresh-palm-soup-crema-di-frutti-di-palma-12x400g.png,Category: Cupboard Food
3738,Stockfish Trimmings &#8211; 80g,mama-pride-stockfish-trimmings-80g,SVA-1685716351991,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mama-pride-stockfish-trimmings-80g/,https://fremu.co.uk/wp-content/uploads/2023/10/Stockfish-Trimmings-80g-1.png,Category: Spices &amp; Seasonings
3653,TVS Sunflower oil-2 ltrs,tvs-sunflower-oil-2-ltrs,SVA-1685543524057,7.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/tvs-sunflower-oil-2-ltrs/,https://fremu.co.uk/wp-content/uploads/2023/10/tvs-sunflower-oil-2l.webp,Category: Cupboard Food
3876,Nestle Milo &#8211; 1.5kg,nestle-milo-1-5kg-2,SVA-1686073947294,13.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/nestle-milo-1-5kg-2/,https://fremu.co.uk/wp-content/uploads/2023/10/Milo-Nestle-1.5kg-1.png,Category: Cupboard Food
3652,TVS Sunflower oil -5liters,tvs-sunflower-oil-5liters,SVA-1685543428918,13.89,GBP,FALSE,TRUE,https://fremu.co.uk/product/tvs-sunflower-oil-5liters/,https://fremu.co.uk/wp-content/uploads/2023/10/KTC-SUNFLOWER-OIL-3X5L.png,Category: Cupboard Food
3799,TRS &#8211; Red kidney beans &#8211; 2kg,trs-red-kidney-beans-2kg,SVA-1685722489395,6.89,GBP,FALSE,FALSE,https://fremu.co.uk/product/trs-red-kidney-beans-2kg/,https://fremu.co.uk/wp-content/uploads/2023/10/5017689001193.png,Category: Cupboard Food
3793,TRS &#8211; Rosecoco beans,trs-rosecoco-beans,SVA-1685721785542,7.89,GBP,FALSE,FALSE,https://fremu.co.uk/product/trs-rosecoco-beans/,https://fremu.co.uk/wp-content/uploads/2023/10/3efa37b899163ade167c2cfab89e63e6.webp,Category: Cupboard Food
4000,Tropicway Zomi Palm oil &#8211; 500ml,tropicway-zomi-palm-oil-500ml,SVA-1690836363428,2.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/tropicway-zomi-palm-oil-500ml/,https://fremu.co.uk/wp-content/uploads/2023/10/2879d399cca8e1700be1b842c59abb76.png,Category: Cupboard Food
3928,Nestle milo &#8211; 400g,nestle-milo-400g-2,SVA-1686335819165,6.29,GBP,FALSE,TRUE,https://fremu.co.uk/product/nestle-milo-400g-2/,https://fremu.co.uk/wp-content/uploads/2023/10/Nestle-milo-400g-1.png,Category: Cupboard Food
3889,Nigeria Taste Palm Oil-4Ltr,nigeria-taste-palm-oil-4ltr,SVA-1686164210264,14.89,GBP,FALSE,FALSE,https://fremu.co.uk/product/nigeria-taste-palm-oil-4ltr/,https://fremu.co.uk/wp-content/uploads/2023/10/Nigeria-Taste-Palm-Oil-Jumbo-4L-1.png,Category: Cupboard Food
3659,Tropicway Pure Red Palm Oil -500ml,tropicway-pure-red-palm-oil-500ml,SVA-1685545016721,2.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/tropicway-pure-red-palm-oil-500ml/,https://fremu.co.uk/wp-content/uploads/2023/10/89a9ba5f-3233-40cc-8e94-67b6a262d93f.png,Category: Cupboard Food
3914,Tropicway &#8211; premium peanut butter &#8211; 1kg,tropicway-premium-peanut-butter-1kg,SVA-1686329989219,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/tropicway-premium-peanut-butter-1kg/,https://fremu.co.uk/wp-content/uploads/2023/10/TROPICWAY-PEANUT-BUTTER-2-1.png,Category: Cupboard Food
3673,Tropicalway Premium Peanut Butter- 500g,tropicalway-premium-peanut-butter-500g,SVA-1685547531870,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/tropicalway-premium-peanut-butter-500g/,https://fremu.co.uk/wp-content/uploads/2023/10/TROPICWAY-PEANUT-BUTTER-2-1.png,Category: Cupboard Food
3832,Tropical sun &#8211; Tulsi &#8211; 30g,tropical-sun-tulsi-30g,SVA-1685728067187,1.69,GBP,FALSE,TRUE,https://fremu.co.uk/product/tropical-sun-tulsi-30g/,https://fremu.co.uk/wp-content/uploads/2023/10/Tropical-Sun-Tulsi-Tea-1.png,Category: Cupboard Food
3683,Tropical Sun Corned Mutton-340g,tropical-sun-corned-mutton-340g,SVA-1685549188039,4,GBP,FALSE,FALSE,https://fremu.co.uk/product/tropical-sun-corned-mutton-340g/,https://fremu.co.uk/wp-content/uploads/2023/10/Conned-mutton.png,Category: Cupboard Food
3833,Tropical sun &#8211; cerassie,tropical-sun-cerassie,SVA-1685728110318,1.69,GBP,FALSE,TRUE,https://fremu.co.uk/product/tropical-sun-cerassie/,https://fremu.co.uk/wp-content/uploads/2023/10/Cerassie-Tea-1.png,Category: Cupboard Food
3807,Sweet honey beans &#8211; 5kg,sweet-honey-beans-5kg,SVA-1685723141309,14.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/sweet-honey-beans-5kg/,https://fremu.co.uk/wp-content/uploads/2023/10/45_3deb0dba-452a-408d-990c-499ff19fa0dd_750x810.webp,Category: Cupboard Food
3699,Sweetened Condensed Milk-397g,sweetened-condensed-milk-397g,SVA-1685556043238,1.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/sweetened-condensed-milk-397g/,https://fremu.co.uk/wp-content/uploads/2023/10/babfd223-c984-452a-8348-59044d73634e.png,Category: Cupboard Food
3742,Peppersoup Spice &#8211; 70g,mama-pride-peppersoup-spice-70g,SVA-1685716758062,1.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mama-pride-peppersoup-spice-70g/,https://fremu.co.uk/wp-content/uploads/2023/10/Peppersoup-Spice-70g-1.png,Category: Spices &amp; Seasonings
3647,Saxa salt fine,saxa-salt-fine,SVA-1685541255139,1.79,GBP,FALSE,TRUE,https://fremu.co.uk/product/saxa-salt-fine/,https://fremu.co.uk/wp-content/uploads/2023/10/Screenshot-2023-10-08-025237-1.png,Category: Cupboard Food
3804,Mama pride &#8211; Nigerian brown beans &#8211; 4kg,mama-pride-nigerian-brown-beans-4kg,SVA-1685722815761,14.89,GBP,FALSE,FALSE,https://fremu.co.uk/product/mama-pride-nigerian-brown-beans-4kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Nigerian-brown-beans-1.png,Category: Cupboard Food
3749,Peak &#8211; Instant whole Milk Powder &#8211; 400g,peak-instant-whole-milk-powder-400g-2,SVA-1685717451873,6.29,GBP,FALSE,TRUE,https://fremu.co.uk/product/peak-instant-whole-milk-powder-400g-2/,https://fremu.co.uk/wp-content/uploads/2023/10/peak-tin-900g.png,Category: Cupboard Food
3941,Peak-900g,peak-900g,SVA-1686839689366,11.89,GBP,FALSE,TRUE,https://fremu.co.uk/product/peak-900g/,https://fremu.co.uk/wp-content/uploads/2023/10/peak-tin-900g.png,Category: Cupboard Food
3764,Peak &#8211; Instant Whole Milk Powder &#8211; 2500g,peak-instant-whole-milk-powder-2500g,SVA-1685719163585,27.59,GBP,FALSE,TRUE,https://fremu.co.uk/product/peak-instant-whole-milk-powder-2500g/,https://fremu.co.uk/wp-content/uploads/2023/10/peak-tin-900g.png,Category: Cupboard Food
3735,Stockfish Fillets-80g,mama-pride-stockfish-fillets-80g,SVA-1685708108727,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mama-pride-stockfish-fillets-80g/,https://fremu.co.uk/wp-content/uploads/2023/10/Stockfish-Fillets-80g-1.png,Category: Cupboard Food
3686,Panda brand oyster sauce -510g,panda-brand-oyster-sauce-510g,SVA-1685549509074,2.89,GBP,FALSE,FALSE,https://fremu.co.uk/product/panda-brand-oyster-sauce-510g/,https://fremu.co.uk/wp-content/uploads/2023/10/panda_oystersauce_600x600_crop_center.webp,Category: Cupboard Food
4019,Palm nut soup-800g,palm-nut-soup-800g,SVA-1691003352882,4.59,GBP,FALSE,TRUE,https://fremu.co.uk/product/palm-nut-soup-800g/,https://fremu.co.uk/wp-content/uploads/2023/10/IMG_0411.png,Category: Cupboard Food
3915,Mamas pride &#8211; premium natural peanut butter &#8211; 1kg,mamas-pride-premium-natural-peanut-butter-1kg,SVA-1686330062341,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mamas-pride-premium-natural-peanut-butter-1kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Mamas-pride-premium-natural-peanut-butter-1kg-1.png,Category: Cupboard Food
3695,Nkulenu&#8217;s Palm Soup Base-780g,nkulenus-palm-soup-base-780g-2,SVA-1685555273628,4.59,GBP,FALSE,TRUE,https://fremu.co.uk/product/nkulenus-palm-soup-base-780g-2/,https://fremu.co.uk/wp-content/uploads/2023/10/2a-1.png,Category: Cupboard Food
3907,Mamas pride nigerian pure red &#8211; palm oil &#8211; 2litre,mamas-pride-nigerian-pure-red-palm-oil-2litre,SVA-1686328049007,7.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mamas-pride-nigerian-pure-red-palm-oil-2litre/,https://fremu.co.uk/wp-content/uploads/2023/10/Mamas-pride-nigerian-pure-red-palm-oil-2litre-1.png,Category: Cupboard Food
3810,Mutaso&#8217;s &#8211; Cultured Milk &#8211; 1kg,mutasos-cultured-milk-1kg,SVA-1685723428278,4.5,GBP,FALSE,FALSE,https://fremu.co.uk/product/mutasos-cultured-milk-1kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Screenshot-2023-10-08-030251-1.png,Category: Cupboard Food
3980,Mother africa Dried anchovies &#8211; 100g,mother-africa-dried-anchovies-100g-2,SVA-1689009523335,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/mother-africa-dried-anchovies-100g-2/,https://fremu.co.uk/wp-content/uploads/2023/10/51SyZe8Lx0L._SR600315_PIWhiteStripBottomLeft035_SCLZZZZZZZ_FMpng_BG255255255-1.png,Category: Cupboard Food
3951,Precious Ground nuts &#8211; 500g,precious-ground-nuts-500g,SVA-1687703199898,4.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/precious-ground-nuts-500g/,https://fremu.co.uk/wp-content/uploads/2023/10/Screenshot-2023-10-08-030627-1.png,Category: Vegetables &amp; Fresh Food
3904,Lion head &#8211; easy cook rice &#8211; 2kg,lion-head-easy-cook-rice-2kg,SVA-1686327107556,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/lion-head-easy-cook-rice-2kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Lion-Head-Easy-Cook-Rice-1.png,Category : Rice
4464,Red Peppers,red-peppers,,1,GBP,FALSE,TRUE,https://fremu.co.uk/product/red-peppers/,https://fremu.co.uk/wp-content/uploads/2023/10/Red-peppers.png,Category: Vegetables &amp; Fresh Food
